user_id,AGILE,ANDROID,C++,DATABASE,DESIGNER,ENGINEERING,FRAMEWORK,FRONTEND,GAME_DEV,GITHUB,HARDWARE_SKILLS,IOS,LINUX,MANAGEMENT,MARKETING,ML,NETWORKING,OOP,OtherSkill,PROBLEM_SOLVING,PROGRAMMING,PYTHON,SERVER,SOFTWARE_DEVELOPMENT,TEAMWORKER,TEST,WEB
55080,True,,True,True,,,,,,,,,,True,,,,True,True,,,,,True,,,
55081,,,True,True,,,,True,,,,,,,,True,,,True,,True,,,True,,,True
55082,,,True,True,,,True,True,,True,,,,,,,,True,True,,,,,True,,,
55083,True,True,True,True,True,,,True,True,True,,True,,True,,,,True,True,,,,,True,True,,
55084,,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,
55085,,,True,True,,,,True,,,,,,True,,,,,True,,,,,,,,
55086,,,True,,,True,,,,,,,,True,,,,,True,,,,,,,,
55087,,,True,True,,,,True,True,,,,,True,,,,,,,,,,True,,,True
55088,,True,True,True,,,True,True,,True,,,,,,,,True,True,,,,True,True,,,
55089,,,True,True,,,,,,,,,,,,,,,True,,,,,True,,,
55090,,True,True,,,,,,,,,True,,True,True,,,,True,,True,,,True,,,True
55091,,True,True,,True,,,,,,,,,,,True,,,True,,,,,,,,
55092,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55093,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,
55094,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,
55095,,True,True,True,,,,True,True,,,,,True,,,,True,True,,True,,,True,,,True
55096,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
55097,,,True,,,,,,,,,,,,,True,,,True,,,,,,,,True
55098,,,True,,True,,,,,,,,,True,,,,,True,,,,,,,,
55099,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,
55100,,,True,,,True,,,,,,,,True,,,,,True,,,,,,,,
55101,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55102,,True,True,,,,,,,,,True,,True,True,,,,True,,True,,,True,,,True
55104,,,True,,True,True,,,,,True,,,,,,,,True,,,,,,,,
55105,,,True,True,True,True,True,True,,,,,,True,,,,True,True,,True,,True,True,,,True
55106,,True,True,,,,,,,,,True,,True,True,,,,True,,True,,,True,,,True
55107,,,True,True,,,,,,,,,,,,,,,True,,,,True,,,,
55108,,,True,True,,,,True,,,,,True,True,,,,,True,,,True,,,,,
55109,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55110,,True,True,True,True,,,True,,,,,,,,,,True,True,,,,,True,,,True
55111,,,True,True,,,,True,,,,,,,,,,,True,,True,True,,,,,
55112,,,True,True,,,True,True,,,,,,True,,,,True,True,,,,,True,,,True
55113,,,True,True,,,,True,,True,,,True,,,,,True,True,,,,,True,,,True
55114,,,True,True,,,,True,,,,,,,,True,,,True,,True,,,True,,,True
55115,,True,True,True,,,,,,,,,True,True,,,,True,True,,,,,True,,,
55116,,True,True,,True,,,True,,,,,,True,,,,,True,,,,,,,,True
55117,,True,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True
55118,,,True,True,,,,True,,,,,,,,,,,True,,True,True,,,,,
55119,,True,True,True,True,,,True,,True,,,,,,,,,True,,,,,True,,,True
55120,,,True,True,,,,,,,,,,True,,,,,True,,,,True,,,,
55121,,True,True,True,True,,,,,,,,True,True,,,,,True,True,,,,True,,,
55122,,,True,True,,,,True,True,,,,,True,,,,,,,,,,True,,,True
55123,,True,True,True,,,True,True,,True,,,,,,,,True,True,,,,True,True,,,
55124,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55125,,,True,,,,,,,,,,,,,,,,True,,,,True,,,,
55126,True,,True,True,,,,,,,,,,True,,,,True,True,,,,,True,,,
55127,,,True,True,True,,,True,,True,,,,,,True,,True,True,,True,True,,True,,True,True
55128,,True,True,True,True,,,True,,,,,,,,,,True,True,,,,,,,,
55129,,True,True,True,True,,,True,,,,,True,,,,,True,True,,True,True,,,,,True
55130,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
55131,,True,True,True,True,,,,,,,,,True,,,,,True,,True,,,,True,,
55132,True,,True,True,,True,True,True,,,,,,True,,,,True,True,,True,,,True,,,True
55133,,,True,True,True,,,True,,True,,,,True,,,,True,True,,True,,,,,,True
55134,,True,True,,,,,True,,,,,,,,,,,True,,,,,True,,,
55135,,,True,,,,,,,,True,,,,,,,,True,,,True,,,,,
55136,,,True,,,,,,,,,,,,,,,,True,,,True,,,,,
55137,,,True,,,,,,,,True,,,True,,True,,True,True,,True,True,,True,True,,
55138,,True,True,True,True,,,,,,,,,True,,,,,True,,True,,,,True,,
55139,,,True,,,True,,,,,,,,,,,,,True,True,,,,,,,True
55140,,True,True,True,,,True,True,True,True,,,,,,,,True,,,,,,,,,
55141,,True,True,True,,,True,True,,,,,,,,,,,True,,,,True,,,,
55142,,True,True,True,,,,True,True,True,,,,,,,,True,True,,,,,True,,,True
55143,True,True,True,True,,,,True,,True,,,,True,,,,,True,,,True,,True,,,
55144,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55145,,True,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True
55146,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55147,,,True,True,,,,True,,True,,,True,,,,,,True,,,,True,True,,,True
55148,True,,True,,,,,True,,,,,,,,,,,True,,,,,,,,
55149,,True,True,,,,,,,,,,,,,True,,,True,,,True,,,,,
55150,,,True,,,,True,True,,True,,,True,,,,,,True,,,,,,,,True
55151,,,True,True,True,,,,,,True,,,True,,True,,,True,True,True,True,,True,,,
55152,,,True,True,,True,,,,,,,True,,,True,,,True,,True,True,,True,,,
55153,,,True,True,,,,True,,,,,True,True,,,,,True,,,True,True,,,,
55154,,True,True,True,,,True,True,,True,True,True,,,,,,,True,,,,True,,,,True
55155,,,True,True,,,,True,,,,,,,True,,,,True,,,,,,,,True
55156,,True,True,True,,,,True,,True,,,,,,,,True,True,,True,,,,True,,True
55157,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,
55159,,,True,True,,,,True,,True,,,,,,True,,True,,,,,,True,,,
55160,True,True,True,True,,,True,True,True,True,,,True,,,,,True,True,,True,,True,True,,True,True
55161,,,True,True,,True,,,,,,,,True,,,,,True,,,,,True,,,
55162,,,True,True,,,,True,,,,,True,,,True,,,,,,True,,,,,
55163,,True,True,True,,,True,True,,,,,True,,,,,,,,,,,,,,
55164,,True,True,True,,,,True,,True,,,True,,,,,True,True,,,True,,True,,,True
55165,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,
55166,,True,True,True,True,,,True,,,,,True,True,,,,,True,,True,True,,True,True,,True
55167,,True,True,True,,,,True,,,,,,,,True,,,True,,,,,,,,True
55168,,,True,True,,,,,,True,,,True,True,,,,True,True,,,True,,True,,,
55169,True,True,True,True,,,True,True,,True,,,True,,,,,True,True,,,,,True,,,True
55170,,,True,True,,,True,True,,,,,,,,,,True,,True,,,,True,,,
55171,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,True,,True
55172,,,True,,,,,True,,,,,,,,True,,,True,,,True,,,True,,
55173,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
55174,,,True,,,,,True,,True,,,,,,,,,True,,,,,,,,
55175,,True,True,True,,,True,True,,,,,,,,True,,,True,,,True,,True,,,
55176,,,True,True,True,,,True,,True,,,True,,,,,True,True,,,True,True,True,,,True
55179,,,True,,,,,True,,,True,,True,,,True,,,True,,,,True,True,,,
55180,,,True,,,True,,,,,True,,True,True,,,,,True,,,,,,,True,
55181,,,True,True,,,,True,,,,,True,True,,,,,True,True,,True,,,True,,True
55182,,,True,,,,,True,,True,,,,,,,,,True,,,,,True,,,
55183,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55184,,,,True,,True,,True,,,,,True,True,,,,,True,,,True,,True,,,
55185,,,True,,,,,,,,,,,True,,True,,,True,,,,,,,,
55186,,,True,,,,,True,,True,,,,,,,,,True,,,,,True,,,True
55188,,True,True,True,,,True,True,,,,,,,,,,True,True,,True,,,True,True,,True
55189,True,,True,True,,,,True,,True,,,,,,True,,,True,,,True,,,,,
55190,,,True,True,,,,True,,,,,,,,,,True,True,,,,,True,,,True
55191,,,True,,,True,,,,,,,,True,,,,,True,True,,,,,True,,
55192,,,True,,,,,,,True,,,True,,,True,,True,True,,True,True,,,,,
55193,True,True,True,True,,True,,,,True,,,,,,True,,True,True,,True,,,True,,,
55194,,,,,,,,,,,,,,True,,,,,True,,,,,,,,
55195,,,True,True,,True,,True,,,,,,,,,,True,True,,True,True,,,,,True
55196,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,
55197,,True,True,True,True,,True,,,True,,,,,,True,,True,True,,True,,True,True,True,,
55198,,True,True,True,,,,True,,,,,,True,,,,,True,,True,,,True,,,
55200,,True,True,True,,,,,,,,,,,,True,,,True,,,,,True,,,
55201,,,True,True,,True,,,,,,,,True,,,,,True,True,True,,,True,True,,
55202,,True,True,True,,,,True,,True,True,True,True,,,,,True,True,,,,True,True,,,True
55203,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,True
55204,,,True,True,,,True,True,,True,,,,,,True,,True,True,,,True,True,True,,,
55205,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
55206,,True,True,,,True,,True,,,,True,,,,True,,,True,,,True,,True,,,
55207,,,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,
55208,,,True,,,True,,,,,,,,,,,,,True,True,,,,,,,True
55209,,,True,True,,,,True,,,,,,,,True,,,True,,True,True,,True,,,True
55210,,,True,True,,,True,True,,True,,,True,,,,,True,True,,True,,,,,,True
55213,,,True,True,,,,True,,True,,,,,,,,,True,,,,,True,,,True
55214,,True,True,True,True,True,,True,,True,,,,,,,,True,True,,,,,True,,,True
55215,,,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,,True
55216,,True,True,,,,,True,True,,True,,,,,,,,True,,,True,,,,,
55217,,True,True,True,,,True,True,,,,,,,,,,True,True,,True,,,True,,,
55218,,,True,True,True,,,,,,,,,,,,,,True,,,True,,True,,,
55219,,,True,True,,,True,True,,True,,,,,,True,,True,True,,True,True,,,,,True
55220,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
55222,,,True,True,,,,True,,,,,,,,,,True,True,,True,,,,,,True
55223,,True,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,
55224,,,True,True,,,True,,,,,,True,,,,,True,True,,,True,True,True,,,True
55225,,,True,True,True,,True,True,,,,,,,,,,True,True,,,,,True,,,True
55226,,True,True,,,,,True,,,,,,,,,,,True,,,,,,,,
55227,,True,True,True,,,,True,,,,,,,,True,,True,True,,,,,True,,,
55228,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,
55229,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,
55230,,,,True,,,,True,,,,,,,,,,True,True,,,True,,,,,True
55232,,,True,True,,,,True,,,,,,,,,,,True,,,True,True,,,,
55233,,True,True,True,,,,True,,,,,,,,,,True,True,,,True,,,,,
55234,,,True,True,True,,,True,,True,,,,,,,,True,True,,,,,,,,
55235,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,
55236,,,True,True,,,,,,,,,,True,,,,,True,,,,,,,,True
55237,,,True,True,,,,True,,True,,,True,,,,,,True,,,,,,,,True
55238,,True,True,True,,,True,True,,True,,,,True,,,,True,True,,,,,True,,,True
55239,,,True,,,,,,,,,,True,True,,,True,,True,,,,,,,,
55240,,True,True,True,,True,,True,,,,True,,,,,,True,True,True,,,,True,,,True
55241,,True,True,True,,,,True,True,,True,,,,,True,,,True,,,,,True,,,
55242,,,True,True,,,,,,,,,,,,,,True,,,,,,True,,,
55243,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,,,,
55245,,,True,,,,,True,,,,,,,,,,,True,,,,,,,,True
55246,,True,True,True,True,,,True,,,,,,,,,,True,True,,,,,,,,
55247,,True,True,True,,,,True,,,,,,,,True,,True,True,,True,,,True,,,True
55248,,,True,,,,,True,,,,,,True,,,,,,,,,,True,,,
55249,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
55250,True,True,True,True,,,True,True,,True,True,,,,,True,,True,True,,,True,True,True,,True,True
55251,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
55252,,True,True,True,,,True,True,,True,,,,,,,,True,True,,,,,True,,,
55253,,,True,,,,,True,,,,,,,,,,True,True,,True,,,,,,True
55254,,True,,,,,,,,True,,True,,,,,,,True,,True,,,,,,
55255,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
55256,,True,True,,,,True,True,,True,,,,True,,,,,True,,True,,,,,,True
55258,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,
55259,,,True,,,,,,,,True,,,True,,True,,True,True,,True,True,,True,True,,
55260,,,True,True,True,,,True,,,True,,,,,,,,True,,,True,,,,,True
55261,,,True,True,,,True,True,,,,,True,,,,,,True,,,True,,,,,True
55262,True,True,True,True,,,True,True,,True,True,,True,,,True,,True,True,,True,True,,True,,,True
55263,,True,True,True,True,,,True,,,,,,,,,,,,,,True,,,,,
55264,,True,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,True
55265,,,True,,,True,,,,,True,,,,,,,,True,,,True,,True,,,
55266,,,True,True,True,,,True,,,,,,,,,,,True,,,,,,,,
55267,,,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,,
55268,,,True,True,True,,,True,,True,,,True,True,,True,,,True,,True,True,,,,,
55269,,,True,True,,,,True,True,,,,,,,,,True,,,True,True,,True,,,
55270,,,True,True,,,,True,,True,,,,,,,,,True,,,,,True,,,
55271,,,True,True,,,True,True,,,,,,,,,,,True,,,,,True,,,True
55273,True,True,True,True,,,True,True,,True,,,True,,,,,True,True,,True,,True,True,,True,True
55274,,,True,True,,,,True,,True,,,,,,,,True,True,,,,True,True,,,True
55275,,,True,,,True,,,,,,,,,,,,,True,,True,True,,,True,,
55276,,,,,,,,,,,,,,,,,,,True,,,,,,,,
55277,,True,True,,True,,,,True,,,True,,,,,,True,True,,True,True,,,,,
55278,,True,True,,,,,,,,,True,,,,True,,True,True,,,,,True,,,
55279,,,True,True,,,,True,True,,True,,,,,,,,True,,,,,True,,,True
55282,,,True,True,True,,,True,,True,,,,True,,,,,True,,,,,,,,True
55283,,True,True,True,,,True,True,,,,,,,,,,True,True,,,,True,True,,,True
55284,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,
55285,,,True,,,,,,,True,,,True,,,,,,,,True,True,True,,,,
55286,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55287,,,True,,,True,,,,,True,,,True,,True,,,True,True,,,,,True,True,
55288,,,True,True,,,,,,,,,,True,,,,True,True,,True,,,,,,
55289,,,True,True,,True,True,True,,,,,,,,,,True,True,,,,,True,,,True
55290,,,True,,,,,True,,,,,,,,,,,,,True,,,True,,,
55291,,True,True,,,,,,,True,,,,,,,,True,True,,,,,,,,
55292,,,True,True,,,,True,,,,,True,,,True,,,True,,,True,,True,,,True
55293,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55295,,,True,True,,,,True,,True,,,,,,,,,True,,True,,,True,,,True
55296,,,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,
55297,True,,True,,,,,,True,,,,,True,,True,,True,True,,True,,,,,True,True
55298,True,True,True,True,,,True,True,,,,,,,,,,True,True,True,,,True,True,,,True
55299,,,True,,,True,,True,,True,,,,,,,,,True,,,,,,True,,
55300,,True,True,,True,,,True,,,,,,,,,,,True,,,,,True,True,,
55301,,True,True,True,,,True,,,,,,,,,,,,True,,True,,,True,,,
55302,,,True,,,,,True,,,,,,,,,,,True,,True,,,,,,
55303,,,True,,,,,,True,,,,,,,,,,True,,True,,,,,,
55304,,,True,,,,,,,,,,,True,,,,,True,,,,True,,,,
55306,,,True,True,,True,,True,,,,,,,,,,,True,,,,True,True,,,True
55307,,,True,True,,,,True,,True,,,,,,,,True,True,,,,,True,,,True
55308,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,
55309,True,True,True,True,,,True,True,,,,,True,,,,,True,True,,,,,True,,,True
55310,,True,True,True,,,,,,,,,True,,,,,True,True,,,,,True,,,
55311,,True,True,True,,,True,True,True,True,,,,True,,,,True,True,,True,,,True,,,True
55312,,,True,True,,,,True,,,,,,,,,,,True,,True,,True,True,,,
55313,True,True,True,True,,,,True,,,,True,,,,,,True,True,,True,,,,,,
55314,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55315,,True,True,True,,,,True,,True,,,True,,,,,,True,,,,,True,,,True
55316,,True,True,True,,,True,True,,,,,,,,,True,,True,,,,,,,,True
55317,,,True,True,,,,,,,,,,,,True,,,True,,True,True,,True,,,
55318,,,True,True,,,,,,True,,,,,,,,,True,,,,,True,,,True
55319,,,True,True,,True,,,,,,,,True,,,,,True,,,True,,True,,,
55320,,,True,True,True,,,,,,,,,,,,,,True,,,,,,,,
55321,,,True,True,,,,,,,,,,True,,,,,True,,True,,,,,,
55322,,,True,True,,,,True,,,,,True,,,,,,True,,,,,,,,
55324,,,True,,,,,,,,,,,True,,,,,True,,,,,True,,,
55325,,,True,,,,,,,,True,,,,,True,,,True,,,True,,,,,
55326,,,True,True,,,,,,,,,,True,,,,,True,,,,,True,,,
55327,,,True,True,,True,,,,,,,,True,,,,,True,True,,,,True,,,True
55328,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,
55330,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,True
55331,,,True,,,,,True,,,,,,True,,,,,True,,,,,,,,True
55332,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
55333,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,
55334,,,True,True,True,,True,True,,,True,,,,,,,,True,,,True,,True,,,True
55335,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55336,,,,,,,,,,,,,,,,True,,,True,,,,,,,,
55337,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,
55338,,,True,True,,,,True,,,True,,,True,,,,True,True,,,,,True,True,,
55340,,,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,,True
55341,,,True,,,True,,,,,,,,,,,,,True,,,,,,,,
55342,,,True,,,True,,,,,,,,True,,True,,,True,True,,,,,,True,
55343,,,True,,True,,,True,,,,,True,True,,,,,True,,,,,,,,True
55344,,True,True,True,,,,,,,,,,True,,True,,,True,,True,True,,,,True,True
55345,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,
55346,,,True,,True,,,True,,,True,,,True,,,,,True,,,True,,,True,,True
55347,,,True,,,True,,,,,,,,True,,,,,True,,,,,,True,,
55348,,True,True,True,,,True,True,,True,,True,,,,,,,True,,,,,True,,,True
55349,,,True,True,,,,True,,,,,True,True,,,,,True,,,True,,,,,
55350,,,True,True,,,,True,,True,,,,True,True,,,True,True,True,,,True,,,,True
55351,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
55352,,True,True,True,,,,True,True,,,,,True,,,,True,True,,True,,,True,,,True
55353,,,True,True,,,,,,,,,,,,True,,True,True,,,,,,,,
55354,,True,True,True,True,,,,,,,,,True,,,,,True,,True,,,,True,,
55355,,True,,,,,,,,,,True,,,,,,True,True,,,,,,,,
55356,,,True,True,True,,,True,,True,,,,True,,,,True,True,,True,,,,,,True
55357,,,True,True,,,True,True,,,,,True,True,,,,True,True,,,,,True,,,True
55358,,,True,True,,,,True,,True,,,,,,,,,True,,,True,,,,,
55359,,True,True,True,True,,,True,True,,,True,,,,,,True,True,,,,,,,,True
55360,,,True,True,,,,,,,,,,,,,,,True,,,,True,,,,
55361,,,True,True,,,,,,,,,,True,,,,,True,,,,True,,,,
55362,,,True,True,,,,,,,True,,True,,,True,,True,True,,True,,,True,,,
55363,,,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,True
55364,True,True,True,True,,,,True,,,,,,True,,True,,True,True,,,,,True,True,,True
55365,,,True,True,,,True,True,,True,,,,True,,,,True,True,,,,,True,,,True
55366,,True,True,True,,,True,True,,,,,,,,,,True,True,,,,,,,,True
55367,,True,True,True,,,True,True,,,,,,,,,,True,True,,,,True,True,,,True
55368,,True,True,True,True,,,True,,,,,,,,,,,True,,True,,,True,,,True
55369,True,,True,True,,True,True,True,,True,,,,,,,,True,True,,,,True,True,,True,True
55370,,,True,True,,,,True,,,,,,True,,,,True,True,,,,,,,,
55371,,True,True,True,,,True,True,,True,,True,,True,,,,True,True,,,,,True,,,True
55372,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,
55373,True,,True,True,,,True,True,,True,,,,True,,,,True,True,,,,,True,,,True
55374,,True,True,True,,,True,True,,,,,,True,,,,True,True,True,,,,True,True,,True
55375,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,True
55376,True,True,True,True,,True,True,True,,,,,,,,,,,True,,True,,,True,,,True
55377,,,True,,True,,,,,,,,,,,,,,True,,,,,,,,
55378,,True,True,True,,,,True,,,,,,,,,,True,True,,True,,,True,,,True
55379,,,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,,True
55380,,,True,True,,,,,,,,,,,,,,True,True,,,,,,,,True
55381,,True,True,True,True,,,True,,,,,,,,True,,True,True,,,,,True,,,
55382,,True,True,True,,,,,,,,,,,,,,True,True,,,,,,,,True
55383,True,True,True,True,True,,,,,,,,,True,,True,,,True,,True,,,True,,,True
55384,,,True,,,True,,,,,,,,,,,,,True,,,,,,,,
55385,,,True,True,,True,,True,,,,,True,True,,,,True,True,,,,True,True,,,True
55387,,True,True,True,,,True,True,,True,True,,,,,,,,True,,,,True,True,,,True
55388,,,True,True,,,True,,,,,,True,True,,,,,True,,,,,,,,
55389,,,True,True,,,True,True,,,,,,True,,,,True,True,,,,True,True,,,True
55390,,,True,True,,,True,True,,,,,,,,,,,True,,,True,True,True,,,
55391,,True,True,True,,,,True,,,,,True,,,,,True,True,,True,,,True,,,True
55392,,True,True,True,,,,True,True,,,,,True,,,,True,True,,True,,,True,,,True
55393,,,True,True,,,,,,,,,,,,True,,True,True,,,,,,,,
55394,,,True,True,,,,True,True,,,,,True,,,,,,,,,,True,,,True
55395,,,True,,,,,,True,,,,,True,,,,,True,,,,,,,,
55396,,True,True,True,,,True,True,,True,True,,True,,True,,,True,True,,,True,,True,,,True
55397,,,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,True
55398,,,True,,,,,,,,,,,,,,,,True,,,,,,,,True
55399,,,True,True,,True,,,,,,,True,True,,,,True,True,,,,True,True,,,True
55400,,,True,,,,,,,,,,True,,,,,,True,,,,True,,,,
55402,,,True,,,,,,,,,,,True,True,,,,True,,,,,,,,
55403,True,,True,True,,True,True,True,,,,,,True,,,,True,True,,True,,,True,,,True
55404,,,True,True,,,,True,,True,,,,True,True,,,True,True,True,,,True,,,,True
55405,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
55406,,True,True,True,,,,,,,,True,,,,,,,True,,True,,,,,,True
55407,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
55408,,,True,True,,True,,,,,,,,True,,,,,True,,,True,,True,,,
55409,,,True,True,,,,True,,,,,,,True,,,,True,,,,,,,,True
55410,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,
55411,,,True,,,,,,,,,,,True,,,,,True,,,,,True,,,
55412,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55413,True,True,True,True,,,True,True,True,True,,,True,,,,,True,True,,True,,True,True,,True,True
55414,,,True,,,,,,,,True,,,True,,True,,True,True,,True,True,,True,True,,
55415,,True,True,True,,,,,,,,,,True,,True,,,True,,True,True,,,,True,True
55416,,True,True,True,,,True,True,,,,,True,,,,,,,,,,,,,,
55417,,True,,,,,,,,,,True,,,,,,True,True,,,,,,,,
55418,,True,True,True,,,,,,,,,,True,,,,,True,,,,,True,,,
55420,,,True,True,,,,,,,,,,,,,,,True,,,,True,,,,
55421,,,True,,,True,,,,,,,,True,,True,,,True,True,,,,,,True,
55422,,,,,,True,,,,,,,,,,,,,True,,,,,,,,
55423,,,True,True,,,,,,True,,,,True,,True,,,True,,,,,,,,
55424,,,True,True,,True,,True,,,,,,,,,,True,True,,,,True,True,,,True
55425,,True,True,,,,,,True,,,,True,,,,,,True,,,,,,,,
55426,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
55427,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
55428,,,True,,,,,,,,,,,True,,,,,True,,,,,True,,,
55429,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
55430,,,True,True,,True,,,,,,,True,True,,,,True,True,,,,True,True,,,True
55431,,,True,True,,True,True,True,,,,,,,,,,True,True,,,,,,,,True
55432,,,True,,,,,,,,,,,True,,True,,,True,,,,,,,,
55433,,,True,,True,,,True,,,True,,,True,,,,,True,,,True,,,True,,True
55434,,True,True,True,,,True,True,,True,,True,,,,,,,True,,,,,True,,,True
55435,,,True,True,,,,True,,,,,True,True,,,,,True,,,True,,,,,
55436,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55437,,,True,True,,True,True,True,,,,,,,,,,True,True,,,,,,,,True
55438,,,True,,True,,,True,,,True,,,True,,,,,True,,,True,,,True,,True
55439,,,True,True,,,,,,,,,,True,,,,,True,,,,True,,,,
55440,,,True,True,,,,True,True,,,,,True,,,,,,,,,,True,,,True
55441,,True,True,True,,,True,True,,True,,True,,,,,,,True,,,,,True,,,True
55442,,True,True,True,,,,,,,,,,True,,True,,,True,,True,True,,,,True,True
55443,,True,True,True,True,,,True,,,,,,,,,,True,True,,,,,,,,
55444,,True,True,True,True,,True,True,,,,,,True,,True,,,True,,,,,True,,,True
55445,,True,True,True,True,,,,,,,,,True,,,,,True,,True,,,,True,,
55446,,True,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True
55447,True,,True,,,,,,,,,,,True,,True,,,True,,,,,True,,,True
55448,,,True,True,True,,,,,,,,,,,,,,True,,,True,,,,,True
55449,,True,True,True,True,,,,,,,,,True,,,,,True,,True,,,,True,,
55450,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,True
55451,,,True,True,,,,True,,,,,True,,,,,,True,,,,,,,,True
55452,,,True,True,,,,,,,True,,,True,,,,,True,,,,,True,,True,
55453,,True,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,True
55454,,,True,True,True,,True,True,,True,,,True,,,,,,True,,,,True,,,,True
55455,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
55456,,True,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,
55457,,,True,True,,,,True,,,,,,,,,,True,True,,,,,True,,,
55458,,True,True,True,,,,True,,,,,,True,,,,True,True,,,True,,True,,,
55459,,True,True,True,,,,True,,True,,,True,True,,,,True,True,,,True,,True,,,True
55460,,,True,True,,,,True,,True,,,,,,,,,True,,,,,,,,
55461,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,
55462,True,,True,True,,,True,True,,True,,,True,,,,,True,True,,,,True,True,,,True
55463,,,True,True,,,,True,True,,,,,,,,,,True,,,,,,,,
55464,,True,True,True,,,True,True,True,,,,True,,,,,,True,,,True,,True,,,
55465,,,True,True,,,,True,,,,,,,,,,True,,,True,,,True,,,True
55466,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
55467,,,True,True,,,,True,,True,True,,True,,,,,,True,,,,True,True,,,
55468,,True,True,True,,True,True,True,,True,True,True,,,,,,True,True,,,,,True,,,
55469,,True,True,True,,True,,True,,,True,,,,,,,True,True,,,,,True,,,
55470,,,True,True,,,True,True,,True,,,,,,,,True,True,,,,,True,,,
55471,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,
55472,,True,True,True,,,True,True,,True,,,,,,,,True,True,,,,,True,,,True
