user_id,company(1th),company(2th),company(3th),company(4th),company(5th),min_exp_time,max_exp_time,company_count_2018,company_count_2017,company_count_2016
45658,1074,7461,7461,,,200408,200812,,,
45659,944,3372,89,,,200906,201203,,,
45660,22234,22234,,,,201801,201801,2.0,2.0,2.0
45661,1074,1074,1074,850,1227,201308,201808,1.0,1.0,2.0
45662,944,1788,,,,199412,201711,,1.0,1.0
45663,740,,,,,200709,200709,,,
45665,3113,3113,6932,5066,740,200604,201812,1.0,1.0,2.0
45666,850,850,850,850,,200809,201609,,,1.0
45667,16680,9373,219,4398,,201301,201806,1.0,1.0,2.0
45668,6159,,,,,201509,201509,,,
45669,439,439,713,850,,200906,201410,,,
45670,1936,305,,,,201709,201802,1.0,2.0,2.0
45671,1989,22235,8308,,,200601,201403,,,
45673,1006,1006,21760,8320,1936,201108,201607,,,1.0
45674,21660,21661,1679,7659,,200906,201606,,,1.0
45675,1074,,,,,200504,200504,,,
45676,10995,,,,,201806,201806,1.0,1.0,1.0
45677,439,439,,,,201504,201708,,1.0,1.0
45678,225,14635,,,,201610,201708,,1.0,2.0
45679,944,439,1936,,,200007,201803,1.0,1.0,1.0
45680,740,740,1074,,,200605,201410,,,
45681,22237,,,,,201508,201508,,,
45682,1349,2652,3885,,,200908,201305,,,
45683,1857,9038,9038,9038,1936,201306,201708,,2.0,3.0
45684,8867,6562,,,,201206,201709,,1.0,1.0
45685,1438,,,,,201207,201207,,,
45686,1036,,,,,200112,200112,,,
45687,1074,,,,,201512,201512,,,
45688,439,439,,,,200904,201208,,,
45689,22239,6252,2631,,,200307,200704,,,
45690,26,518,439,,,201606,201709,,1.0,3.0
45691,3696,375,19112,375,,200204,201509,,,
45692,6073,6073,22209,,,200702,201401,,,
45693,7226,969,,,,201110,201110,,,
45694,951,546,990,850,,201312,201703,,1.0,1.0
45695,13168,,,,,201707,201707,,1.0,1.0
45696,22134,,,,,201705,201705,,1.0,1.0
45697,314,2158,,,,201308,201710,,1.0,1.0
45698,1113,804,6562,225,804,200706,201606,,,1.0
45699,4584,4584,4584,10173,,201209,201701,,1.0,2.0
45700,10061,264,10205,264,6217,200609,201809,1.0,1.0,2.0
45701,9933,9941,9109,9941,9933,199812,201706,,1.0,1.0
45702,16284,,,,,201804,201804,1.0,1.0,1.0
45703,612,,,,,201807,201807,1.0,1.0,1.0
45704,125,12567,12566,,,200101,201201,,,
45705,17767,17767,17767,17767,,200201,201601,,,1.0
45707,1683,1683,,,,201308,201602,,,1.0
45709,9180,8596,,,,200709,201606,,,1.0
45710,10236,10236,12508,12508,563,200605,201307,,,
45711,2252,563,6546,,,200311,200805,,,
45712,18045,14883,2252,,,200710,201612,,,1.0
45713,22190,22190,22192,14500,,200905,201807,1.0,1.0,2.0
45714,1074,1074,1074,1074,,200901,201712,,1.0,1.0
45715,1607,1607,1607,1607,,200508,201603,,,1.0
45716,5940,5940,5940,,,201109,201807,1.0,1.0,1.0
45717,3393,3393,3393,22240,14330,200909,201808,1.0,1.0,1.0
45718,944,,,,,200212,200212,,,
45719,1456,16168,41,4119,,200507,200707,,,
45720,22139,22139,22142,22142,22142,199401,201706,,1.0,1.0
45721,1036,1036,1403,563,,200510,201509,,,
45722,9180,3763,,,,201206,201610,,,1.0
45723,89,41,740,850,,199708,200703,,,
45724,1328,4584,,,,200001,201612,,,1.0
45725,1074,1074,1074,7858,16277,200306,201506,,,
45726,1074,,,,,200510,200510,,,
45727,1607,1607,1607,1607,1886,200406,201609,,,1.0
45728,709,5363,709,7117,1613,199309,201407,,,
45730,944,,,,,201105,201105,,,
45731,6399,6399,518,3763,1535,200407,201709,,1.0,1.0
45733,1607,1607,1607,1607,1607,200604,201709,,2.0,2.0
45734,1805,,,,,198906,198906,,,
45735,1607,1607,1607,1607,41,200504,201609,,,1.0
45736,6399,88,89,,,200206,201502,,,
45737,1006,1006,1006,,,200408,201501,,,
45738,1456,1456,,,,200707,201711,,1.0,1.0
45739,22149,22149,,,,201107,201501,,,
45740,951,749,6562,,,201105,201805,1.0,1.0,1.0
45741,850,850,850,850,,200809,201609,,,1.0
45742,1343,709,709,709,709,200507,201808,1.0,1.0,2.0
45743,990,546,3407,314,806,201301,201709,,3.0,3.0
45744,17767,17767,17767,17767,,200201,201601,,,1.0
45745,740,740,740,740,740,200810,201605,,,1.0
45746,21844,13056,2252,21845,4376,201101,201704,,1.0,1.0
45747,22239,6252,2631,,,200307,200704,,,
45748,951,546,990,850,,201312,201703,,1.0,1.0
45749,10395,,,,,201503,201503,,,
45751,439,439,2168,,,199910,201402,,,
45752,439,439,,,,200904,201208,,,
45753,2651,890,,,,201002,201604,,,1.0
45754,5089,5089,5131,,,200909,201704,,1.0,1.0
45755,439,439,,,,200808,201604,,,1.0
45756,9933,9941,9109,9941,9933,199812,201706,,1.0,1.0
45757,10861,,,,,201306,201306,,,
45758,969,7226,,,,201110,201110,,,
45759,7556,,,,,201303,201303,,,
45760,9437,9437,9437,9437,9437,200102,201409,,,
45761,439,439,439,439,439,200208,201807,1.0,2.0,2.0
45762,16284,,,,,201804,201804,1.0,1.0,1.0
45763,10061,264,10205,264,6217,200609,201809,1.0,1.0,2.0
45764,125,12566,12567,,,200101,201201,,,
45766,16284,,,,,201804,201804,1.0,1.0,1.0
45767,6399,14856,8246,14856,8246,201106,201809,1.0,2.0,2.0
45768,21809,,,,,201301,201301,,,
45769,740,7089,1562,22208,,201201,201811,1.0,1.0,1.0
45770,6217,,,,,200607,200607,,,
45772,22241,2409,126,22242,,201103,201806,1.0,1.0,2.0
45773,22241,2409,126,22242,,201103,201806,1.0,1.0,2.0
45775,7435,22250,22250,,,201610,201808,1.0,2.0,3.0
45779,2409,,,,,201706,201706,,1.0,1.0
45782,424,424,,,,201506,201510,,,
45783,10485,22259,22258,,,201604,201811,1.0,2.0,3.0
45785,2409,,,,,201708,201708,,1.0,1.0
45787,22241,2409,126,22242,,201103,201806,1.0,1.0,2.0
45790,5616,,,,,201701,201701,,1.0,1.0
45791,94,,,,,201707,201707,,1.0,1.0
45795,22267,,,,,200201,200201,,,
45801,10485,22259,22258,,,201604,201811,1.0,2.0,3.0
45802,22241,2409,126,22242,,201103,201806,1.0,1.0,2.0
45803,7435,22250,22250,,,201610,201808,1.0,2.0,3.0
45804,3357,,,,,201406,201406,,,
45805,22271,,,,,201806,201806,1.0,1.0,1.0
45808,10485,22259,22258,,,201604,201811,1.0,2.0,3.0
45817,6148,10310,2409,,,201612,201807,2.0,2.0,3.0
45823,196,,,,,201708,201708,,1.0,1.0
45828,1944,1944,1944,11025,,200710,201309,,,
45831,10284,22280,6815,,,201402,201807,1.0,1.0,2.0
45832,22281,,,,,201807,201807,1.0,1.0,1.0
45835,1386,1814,,,,201707,201708,,2.0,2.0
45838,22258,22286,,,,201802,201809,2.0,2.0,2.0
45841,12821,,,,,201506,201506,,,
45845,1414,,,,,201206,201206,,,
45847,1944,1944,1944,,,201507,201807,1.0,1.0,2.0
45850,20491,,,,,201807,201807,1.0,1.0,1.0
45853,10485,22259,22258,,,201604,201811,1.0,2.0,3.0
45854,1701,,,,,200909,200909,,,
45855,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
45857,22241,2409,126,22242,,201103,201806,1.0,1.0,2.0
45858,1944,1944,1944,,,201507,201807,1.0,1.0,2.0
45859,20898,20898,10615,839,2409,201008,201706,,1.0,1.0
45860,22241,2409,126,22242,,201103,201806,1.0,1.0,2.0
45861,22292,4659,2409,2409,,201110,201809,1.0,1.0,1.0
45862,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
45864,10485,22259,22258,,,201604,201811,1.0,2.0,3.0
45865,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
45867,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
45868,20898,20898,10615,839,2409,201008,201706,,1.0,1.0
45869,10485,22259,22258,,,201604,201811,1.0,2.0,3.0
45883,6623,310,,,,201607,201805,1.0,1.0,2.0
45884,3294,,,,,201808,201808,1.0,1.0,1.0
45887,22300,22299,,,,201609,201706,,1.0,2.0
45890,4770,,,,,201806,201806,1.0,1.0,1.0
45891,731,,,,,201806,201806,1.0,1.0,1.0
45893,88,17266,22258,17366,22304,201707,201812,5.0,6.0,6.0
45894,20927,2409,17,,,201406,201805,1.0,1.0,1.0
45895,7435,22250,22250,,,201610,201808,1.0,2.0,3.0
45896,10116,9933,9933,,,201509,201810,1.0,1.0,2.0
45900,2479,,,,,201807,201807,1.0,1.0,1.0
45903,7435,22250,22250,,,201610,201808,1.0,2.0,3.0
45905,10003,47,963,17998,1850,200901,201611,,,1.0
45906,88,17266,22258,17366,22304,201707,201812,5.0,6.0,6.0
45909,3414,,,,,201606,201606,,,1.0
45911,4658,310,13620,,,201507,201803,1.0,1.0,2.0
45912,12850,22306,,,,201506,201707,,1.0,1.0
45913,10645,,,,,201311,201311,,,
45916,10657,10341,,,,201702,201801,1.0,2.0,2.0
45920,22309,,,,,201604,201604,,,1.0
45922,12519,,,,,201709,201709,,1.0,1.0
45926,275,4104,275,,,201508,201811,1.0,2.0,2.0
45927,2208,,,,,201702,201702,,1.0,1.0
45928,398,194,,,,200901,201209,,,
45931,22258,17266,,,,201709,201809,1.0,2.0,2.0
45932,4658,4658,4658,3763,4658,201406,201801,1.0,1.0,1.0
45940,89,89,5118,122,9476,200409,201808,1.0,1.0,1.0
45945,10426,4899,10739,,,201005,201606,,,1.0
45948,5398,10810,,,,201606,201806,1.0,1.0,2.0
45949,14021,,,,,201808,201808,1.0,1.0,1.0
45950,22312,,,,,201409,201409,,,
45953,89,89,5118,122,9476,200409,201808,1.0,1.0,1.0
45954,1805,1805,1805,1507,,200607,201501,,,
45956,22312,,,,,201409,201409,,,
45958,89,89,5118,122,9476,200409,201808,1.0,1.0,1.0
45962,89,89,5118,122,9476,200409,201808,1.0,1.0,1.0
45970,2409,2409,4658,,,200703,201102,,,
45971,3763,2278,,,,201708,201806,1.0,2.0,2.0
45972,1227,1227,1346,,,201705,201804,1.0,3.0,3.0
45974,1227,3294,726,,,201506,201811,1.0,2.0,2.0
45975,731,,,,,201807,201807,1.0,1.0,1.0
45976,22258,,,,,201805,201805,1.0,1.0,1.0
45977,2409,10793,,,,201412,201510,,,
45979,12575,2858,,,,201807,201810,2.0,2.0,2.0
45981,1227,2409,,,,201706,201807,1.0,2.0,2.0
45984,22207,,,,,201406,201406,,,
45985,731,2851,,,,201807,201808,2.0,2.0,2.0
45988,22258,,,,,201809,201809,1.0,1.0,1.0
45989,2409,,,,,201711,201711,,1.0,1.0
45991,22322,22323,,,,201806,201807,2.0,2.0,2.0
45992,9608,,,,,201708,201708,,1.0,1.0
45994,22258,,,,,201810,201810,1.0,1.0,1.0
45995,3798,,,,,201808,201808,1.0,1.0,1.0
45999,503,,,,,201808,201808,1.0,1.0,1.0
46001,10341,,,,,201806,201806,1.0,1.0,1.0
46003,1016,10310,,,,201806,201808,2.0,2.0,2.0
46004,726,5398,3333,,,201707,201812,2.0,3.0,3.0
46006,15793,,,,,201206,201206,,,
46009,1850,,,,,201709,201709,,1.0,1.0
46010,1328,,,,,201010,201010,,,
46015,2409,,,,,201108,201108,,,
46019,2409,,,,,201801,201801,1.0,1.0,1.0
46022,2409,2409,22325,,,200802,201401,,,
46023,1227,1629,3780,1629,1629,201410,201707,,1.0,5.0
46024,89,89,5118,122,9476,200409,201808,1.0,1.0,1.0
46025,2409,2409,4658,,,200703,201102,,,
46026,1562,88,89,,,201106,201212,,,
46027,89,89,5118,122,9476,200409,201808,1.0,1.0,1.0
46028,517,,,,,200907,200907,,,
46030,88,17266,22258,17366,22304,201707,201812,5.0,6.0,6.0
46031,518,1386,,,,201406,201607,,,1.0
46032,645,563,3949,,,201406,201611,,,1.0
46033,518,1227,,,,201607,201708,,1.0,2.0
46034,990,,,,,201806,201806,1.0,1.0,1.0
46035,911,,,,,201806,201806,1.0,1.0,1.0
46036,518,89,17946,,,201610,201808,2.0,2.0,3.0
46037,22326,3763,,,,201507,201609,,,1.0
46041,88,17266,22258,17366,22304,201707,201812,5.0,6.0,6.0
46047,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
46048,1647,,,,,201805,201805,1.0,1.0,1.0
46049,911,,,,,201808,201808,1.0,1.0,1.0
46051,726,2896,10920,1074,1900,201401,201707,,1.0,3.0
46054,424,424,,,,201506,201510,,,
46055,94,2409,,,,201612,201806,1.0,1.0,2.0
46057,3705,4658,4658,4658,4658,200808,201609,,,1.0
46058,13472,,,,,201807,201807,1.0,1.0,1.0
46060,2465,,,,,201712,201712,,1.0,1.0
46061,22327,,,,,201806,201806,1.0,1.0,1.0
46062,850,850,563,3252,2409,200706,201802,1.0,2.0,2.0
46064,726,6773,,,,201708,201809,1.0,2.0,2.0
46067,7435,22250,22250,,,201610,201808,1.0,2.0,3.0
46070,9180,,,,,200409,200409,,,
46072,194,1227,1850,,,201210,201802,1.0,1.0,1.0
46073,7072,1074,4669,,,201506,201805,1.0,1.0,2.0
46075,7435,22250,22250,,,201610,201808,1.0,2.0,3.0
46076,20898,20898,10615,839,2409,201008,201706,,1.0,1.0
46077,1805,1805,1805,1507,,200607,201501,,,
46078,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
46080,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
46084,7156,17266,17267,17264,1721,201510,201812,4.0,5.0,5.0
46085,20898,20898,10615,839,2409,201008,201706,,1.0,1.0
46087,22330,,,,,200803,200803,,,
46088,22331,,,,,201804,201804,1.0,1.0,1.0
46089,11733,41,9862,6223,,201306,201808,2.0,2.0,3.0
46090,16483,3415,3763,,,201606,201804,1.0,2.0,3.0
46091,5,,,,,201806,201806,1.0,1.0,1.0
46092,14625,,,,,201805,201805,1.0,1.0,1.0
46093,4481,,,,,201705,201705,,1.0,1.0
46095,16483,8591,,,,201706,201811,1.0,2.0,2.0
46096,10972,12384,13007,,,201606,201806,1.0,2.0,3.0
46098,11733,41,9862,6223,,201306,201808,2.0,2.0,3.0
46099,22331,,,,,201804,201804,1.0,1.0,1.0
46101,22331,,,,,201804,201804,1.0,1.0,1.0
46102,5,,,,,201806,201806,1.0,1.0,1.0
46106,9016,22335,22336,,,201507,201710,,1.0,2.0
46108,5980,,,,,201509,201509,,,
46110,22340,,,,,201811,201811,1.0,1.0,1.0
46111,300,,,,,201804,201804,1.0,1.0,1.0
46112,22343,,,,,201309,201309,,,
46113,18849,22343,,,,201501,201811,1.0,1.0,1.0
46116,3126,,,,,201710,201710,,1.0,1.0
46119,740,,,,,201607,201607,,,1.0
46120,15797,3259,,,,201409,201705,,1.0,1.0
46124,22346,9466,,,,201411,201811,1.0,1.0,1.0
46129,22351,22352,22350,,,201003,201701,,1.0,1.0
46130,15734,,,,,201810,201810,1.0,1.0,1.0
46135,22357,22358,9016,,,201603,201806,2.0,2.0,3.0
46139,18299,3506,3506,18300,,201101,201706,,1.0,1.0
46147,4985,,,,,201806,201806,1.0,1.0,1.0
46149,22366,,,,,201401,201401,,,
46150,22331,,,,,201804,201804,1.0,1.0,1.0
46152,18738,18738,,,,201709,201802,1.0,2.0,2.0
46153,225,225,,,,201210,201309,,,
46154,21320,,,,,201710,201710,,1.0,1.0
46155,20581,20580,20582,,,201010,201504,,,
46157,22371,22372,22373,,,201002,201806,1.0,1.0,1.0
46158,22375,22375,22375,,,201112,201401,,,
46159,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46161,742,2335,902,,,201204,201507,,,
46168,22388,,,,,201707,201707,,1.0,1.0
46169,4865,,,,,201609,201609,,,1.0
46170,20069,22391,,,,201411,201512,,,
46171,22394,,,,,201505,201505,,,
46172,742,2335,902,,,201204,201507,,,
46173,22396,18583,,,,201409,201712,,1.0,1.0
46174,22397,264,,,,201109,201307,,,
46175,9228,22399,,,,201206,201604,,,1.0
46177,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46178,9016,22335,22336,,,201507,201710,,1.0,2.0
46179,22375,22375,22375,,,201112,201401,,,
46180,22400,2967,2967,19001,,201106,201808,1.0,1.0,2.0
46181,22331,,,,,201804,201804,1.0,1.0,1.0
46184,22388,,,,,201707,201707,,1.0,1.0
46185,22375,22375,22375,,,201112,201401,,,
46186,22401,,,,,200612,200612,,,
46187,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46189,22388,,,,,201707,201707,,1.0,1.0
46191,22351,22352,22350,,,201003,201701,,1.0,1.0
46192,22331,,,,,201804,201804,1.0,1.0,1.0
46193,22397,264,,,,201109,201307,,,
46195,22400,2967,2967,19001,,201106,201808,1.0,1.0,2.0
46196,22340,,,,,201811,201811,1.0,1.0,1.0
46197,22371,22372,22373,,,201002,201806,1.0,1.0,1.0
46198,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46200,22345,,,,,201810,201810,1.0,1.0,1.0
46201,18992,18992,,,,201703,201709,,2.0,2.0
46203,357,,,,,201710,201710,,1.0,1.0
46204,1279,22404,8681,8681,4746,201510,201810,1.0,5.0,5.0
46206,22406,22406,,,,201711,201811,1.0,2.0,2.0
46217,8204,22413,18541,22414,,201101,201807,1.0,1.0,1.0
46218,22415,22416,22417,3929,8409,201409,201703,,1.0,2.0
46222,1913,,,,,201506,201506,,,
46224,2885,,,,,201807,201807,1.0,1.0,1.0
46225,9016,8337,,,,201709,201804,1.0,2.0,2.0
46226,217,15686,,,,201603,201611,,,2.0
46227,563,22422,563,22423,,201606,201805,1.0,3.0,4.0
46230,22426,,,,,201706,201706,,1.0,1.0
46231,22427,1319,,,,201807,201810,2.0,2.0,2.0
46234,5083,12877,,,,200909,201809,1.0,1.0,1.0
46240,12022,12023,,,,201711,201806,1.0,2.0,2.0
46241,740,,,,,201606,201606,,,1.0
46242,5,,,,,201806,201806,1.0,1.0,1.0
46249,3390,305,,,,201802,201808,2.0,2.0,2.0
46251,225,9016,,,,201501,201509,,,
46262,5497,11461,,,,201502,201803,1.0,1.0,1.0
46264,22437,,,,,201504,201504,,,
46266,22371,22372,22373,,,201002,201806,1.0,1.0,1.0
46269,1235,,,,,201707,201707,,1.0,1.0
46270,1235,,,,,201708,201708,,1.0,1.0
46275,18784,22439,,,,201802,201806,2.0,2.0,2.0
46277,5609,,,,,201305,201305,,,
46281,2778,2675,,,,201409,201711,,1.0,1.0
46284,22446,22445,,,,201404,201404,,,
46286,6835,2976,13824,913,13823,201006,201809,1.0,2.0,2.0
46287,357,,,,,201710,201710,,1.0,1.0
46288,10146,,,,,201606,201606,,,1.0
46289,3357,,,,,201109,201109,,,
46290,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46291,22345,,,,,201810,201810,1.0,1.0,1.0
46294,11733,41,9862,6223,,201306,201808,2.0,2.0,3.0
46295,18992,18992,,,,201703,201709,,2.0,2.0
46296,7274,151,,,,201209,201409,,,
46297,22445,22446,,,,201404,201404,,,
46298,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46299,18992,18992,,,,201703,201709,,2.0,2.0
46300,18417,8013,,,,201607,201707,,1.0,2.0
46301,6835,2976,13824,913,13823,201006,201809,1.0,2.0,2.0
46304,4074,16529,,,,200001,200811,,,
46307,11733,41,9862,6223,,201306,201808,2.0,2.0,3.0
46308,3357,,,,,201109,201109,,,
46309,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46310,4074,16529,,,,200001,200811,,,
46313,22345,,,,,201810,201810,1.0,1.0,1.0
46314,22406,22406,,,,201711,201811,1.0,2.0,2.0
46315,5,,,,,201806,201806,1.0,1.0,1.0
46316,22371,22372,22373,,,201002,201806,1.0,1.0,1.0
46317,22378,22379,2208,,,201307,201809,2.0,2.0,2.0
46321,20371,19950,19950,3028,,201206,201707,,2.0,3.0
46322,22454,22455,,,,201706,201806,1.0,2.0,2.0
46323,4347,47,217,,,201606,201811,1.0,2.0,3.0
46324,1607,338,3645,,,200906,201507,,,
46326,3456,,,,,201501,201501,,,
46329,18132,3368,22457,,,201106,201609,,,1.0
46331,172,,,,,201701,201701,,1.0,1.0
46333,12351,,,,,201706,201706,,1.0,1.0
46334,4277,4209,,,,201407,201802,1.0,1.0,1.0
46336,22459,,,,,201803,201803,1.0,1.0,1.0
46342,22462,22463,,,,201501,201701,,1.0,1.0
46344,17416,6772,17417,,,201608,201804,1.0,2.0,3.0
46345,10972,12384,13007,,,201606,201806,1.0,2.0,3.0
46346,10786,10786,,,,201705,201805,1.0,2.0,2.0
46350,11938,22464,,,,201301,201507,,,
46351,563,,,,,201807,201807,1.0,1.0,1.0
46354,22465,,,,,201707,201707,,1.0,1.0
46355,11938,11938,,,,201209,201606,,,1.0
46357,13630,,,,,201606,201606,,,1.0
46358,933,2631,,,,201506,201806,1.0,1.0,1.0
46361,6507,,,,,201607,201607,,,1.0
46365,4241,264,12352,12353,12354,201006,201806,1.0,1.0,1.0
46366,15636,,,,,201801,201801,1.0,1.0,1.0
46367,933,,,,,201501,201501,,,
46369,22427,,,,,201709,201709,,1.0,1.0
46373,1477,3261,11604,,,201502,201810,1.0,1.0,1.0
46374,3259,,,,,201309,201309,,,
46376,20682,22471,,,,201101,201409,,,
46378,18349,9162,22472,,,201607,201812,2.0,2.0,3.0
46379,933,22473,,,,201706,201806,1.0,2.0,2.0
46382,9687,,,,,201812,201812,1.0,1.0,1.0
46384,9016,,,,,201711,201711,,1.0,1.0
46388,5236,,,,,201706,201706,,1.0,1.0
46389,22474,9162,22475,1520,,201104,201705,,1.0,1.0
46390,9016,933,,,,201810,201811,2.0,2.0,2.0
46391,6835,2976,13824,913,13823,201006,201809,1.0,2.0,2.0
46393,199,,,,,201806,201806,1.0,1.0,1.0
46396,3357,,,,,201109,201109,,,
46397,22476,2185,,,,201607,201801,1.0,1.0,2.0
46399,2799,22477,,,,199604,201810,1.0,1.0,1.0
46400,22480,22481,19169,22482,22480,199806,201709,,1.0,1.0
46401,4869,804,,,,200601,200909,,,
46402,5048,5014,2137,3629,,200409,201702,,1.0,2.0
46403,1572,11460,11461,,,201606,201806,1.0,2.0,3.0
46405,4407,1292,807,807,749,200809,201710,,1.0,2.0
46406,12378,12378,,,,201407,201603,,,1.0
46407,16617,,,,,200506,200506,,,
46408,1232,,,,,201707,201707,,1.0,1.0
46409,17521,17522,17523,8452,,200809,201712,,1.0,1.0
46410,1307,1937,,,,200709,201310,,,
46411,6835,2976,13824,913,13823,201006,201809,1.0,2.0,2.0
46413,16617,,,,,200506,200506,,,
46414,3357,,,,,201109,201109,,,
46415,22488,915,2208,41,22489,200605,201111,,,
46417,18992,18992,,,,201703,201709,,2.0,2.0
46423,366,,,,,201810,201810,1.0,1.0,1.0
46424,7704,609,,,,201707,201808,1.0,2.0,2.0
46425,18244,22492,22493,,,201706,201810,2.0,3.0,3.0
46432,375,,,,,201801,201801,1.0,1.0,1.0
46433,1233,8232,4209,,,201001,201707,,1.0,2.0
46434,4594,518,10834,,,201408,201801,1.0,1.0,1.0
46435,14536,14536,,,,201806,201809,2.0,2.0,2.0
46436,14625,,,,,201805,201805,1.0,1.0,1.0
46437,9535,9016,,,,201606,201807,1.0,1.0,2.0
46438,6924,,,,,201809,201809,1.0,1.0,1.0
46440,1825,22495,,,,201802,201806,2.0,2.0,2.0
46441,3126,,,,,201710,201710,,1.0,1.0
46442,22499,,,,,201807,201807,1.0,1.0,1.0
46443,22500,,,,,201706,201706,,1.0,1.0
46445,8382,464,172,22503,,201501,201809,2.0,2.0,2.0
46448,22507,,,,,201103,201103,,,
46450,22509,22509,,,,201209,201509,,,
46451,8304,217,15686,217,18517,201409,201809,1.0,1.0,3.0
46452,9535,17374,1360,,,201607,201801,1.0,1.0,3.0
46453,3357,,,,,201109,201109,,,
46454,19559,3427,2592,2592,7443,201111,201708,,1.0,1.0
46455,18992,18992,,,,201703,201709,,2.0,2.0
46457,85,305,,,,201703,201708,,2.0,2.0
46458,22507,,,,,201103,201103,,,
46459,20069,22391,,,,201411,201512,,,
46460,22510,22510,,,,200902,201302,,,
46461,18992,18992,,,,201703,201709,,2.0,2.0
46462,612,,,,,201704,201704,,1.0,1.0
46463,3357,,,,,201109,201109,,,
46464,9535,16193,,,,201303,201507,,,
46466,22345,,,,,201810,201810,1.0,1.0,1.0
46467,22511,22343,1071,,,201401,201809,1.0,1.0,1.0
46470,305,14985,,,,201802,201811,2.0,2.0,2.0
46472,1102,1747,,,,201807,201808,2.0,2.0,2.0
46473,371,900,,,,201511,201710,,1.0,1.0
46475,41,11601,,,,201705,201705,,2.0,2.0
46478,172,,,,,201806,201806,1.0,1.0,1.0
46479,22513,,,,,201805,201805,1.0,1.0,1.0
46480,35,13630,,,,201406,201507,,,
46481,8681,8681,4362,,,201502,201707,,1.0,2.0
46482,7011,7012,,,,201608,201709,,1.0,2.0
46483,806,806,806,,,201410,201704,,1.0,1.0
46488,18738,18738,,,,201709,201802,1.0,2.0,2.0
46489,22511,22343,1071,,,201401,201809,1.0,1.0,1.0
46490,7010,,,,,201702,201702,,1.0,1.0
46491,22345,,,,,201810,201810,1.0,1.0,1.0
46493,3334,,,,,201504,201504,,,
46494,9535,9535,9016,9016,,201608,201809,2.0,3.0,4.0
46495,22514,3287,3287,22515,22516,200906,201406,,,
46497,22400,2967,2967,19001,,201106,201808,1.0,1.0,2.0
46498,22514,3287,3287,22515,22516,200906,201406,,,
46499,22519,,,,,201103,201103,,,
46500,22345,,,,,201810,201810,1.0,1.0,1.0
46501,22400,2967,2967,19001,,201106,201808,1.0,1.0,2.0
46508,2740,,,,,201709,201709,,1.0,1.0
46510,2679,959,,,,201009,201707,,1.0,1.0
46513,7274,22520,,,,201707,201810,1.0,2.0,2.0
46514,9016,,,,,201805,201805,1.0,1.0,1.0
46515,22521,,,,,201401,201401,,,
46519,1343,740,,,,201009,201707,,1.0,1.0
46520,22522,,,,,201512,201512,,,
46521,2863,708,708,,,201506,201801,1.0,1.0,2.0
46522,22523,22523,,,,201707,201807,1.0,2.0,2.0
46524,1893,,,,,201807,201807,1.0,1.0,1.0
46525,22513,,,,,201807,201807,1.0,1.0,1.0
46530,10629,3550,22524,,,201001,201612,,,1.0
46531,22526,22527,,,,201610,201804,1.0,1.0,2.0
46532,41,26,2137,7243,,200502,201608,,,1.0
46533,22528,,,,,201606,201606,,,1.0
46534,1456,951,3294,,,200306,201003,,,
46535,26,1607,1607,1607,375,200212,201810,1.0,1.0,1.0
46536,1211,,,,,200902,200902,,,
46538,740,,,,,201402,201402,,,
46540,742,2335,902,,,201204,201507,,,
46541,167,167,9705,,,200909,201802,1.0,2.0,2.0
46542,17521,17522,17523,8452,,200809,201712,,1.0,1.0
46543,742,2335,902,,,201204,201507,,,
46544,26,20217,136,,,201007,201510,,,
46545,1799,8083,14810,7374,,201009,201810,1.0,1.0,2.0
46546,1211,,,,,200902,200902,,,
46547,12013,22529,,,,201509,201807,1.0,1.0,1.0
46548,1227,1720,726,,,201108,201710,,1.0,1.0
46549,41,26,2137,7243,,200502,201608,,,1.0
46550,1456,951,3294,,,200306,201003,,,
46551,1113,563,1074,5917,,201007,201612,,,1.0
46552,6690,10236,,,,201209,201511,,,
46554,22345,,,,,201810,201810,1.0,1.0,1.0
46557,8248,22530,1789,,,201206,201706,,2.0,2.0
46559,3780,18086,,,,201212,201412,,,
46560,2733,22531,9526,7427,,201006,201702,,1.0,1.0
46562,196,22532,7117,,,200609,201312,,,
46563,34,10252,,,,201112,201612,,,1.0
46565,9355,9355,,,,201708,201804,1.0,2.0,2.0
46566,1792,1630,,,,201606,201706,,1.0,2.0
46567,22345,,,,,201810,201810,1.0,1.0,1.0
46568,41,26,2137,7243,,200502,201608,,,1.0
46570,41,,,,,201311,201311,,,
46571,41,9016,35,758,,200307,200906,,,
46572,41,26,2137,7243,,200502,201608,,,1.0
46573,7274,14933,14933,14934,,200003,201403,,,
